Name                                 Publisher                                             Version
ApplicationHealthWindows             Microsoft.ManagedServices                             1.0.8
ApplicationHealthWindows             Microsoft.ManagedServices                             1.0.9
ManagedIdentityExtensionForWindows   Microsoft.ManagedIdentity                             1.0.0.1
ManagedIdentityExtensionForWindows   Microsoft.ManagedIdentity                             1.0.0.10
ManagedIdentityExtensionForWindows   Microsoft.ManagedIdentity                             1.0.0.12
ManagedIdentityExtensionForWindows   Microsoft.ManagedIdentity                             1.0.0.14
ManagedIdentityExtensionForWindows   Microsoft.ManagedIdentity                             1.0.0.3
ManagedIdentityExtensionForWindows   Microsoft.ManagedIdentity                             1.0.0.8
Bastion.Linux.Development            Microsoft.Network                                     1.0.1
DSCForLinux                          Microsoft.OSTCExtensions.Edp                          2.61.0.0
DSCForLinux                          Microsoft.OSTCExtensions.Edp                          2.61.0.1
DSCForLinux                          Microsoft.OSTCExtensions.Edp                          2.71.0.0
DSCForLinux                          Microsoft.OSTCExtensions.Edp                          2.71.1.0
DSCForLinux                          Microsoft.OSTCExtensions.Edp                          2.71.1.25
DSCForLinux                          Microsoft.OSTCExtensions.Edp                          2.71.1.26
DSCForLinux                          Microsoft.OSTCExtensions.Edp                          2.71.1.27
DSCForLinux                          Microsoft.OSTCExtensions.Edp                          3.0.0.1
AzureDiskEncryptionForLinux          Microsoft.OSTCExtensions                              0.1.0.999105
AzureDiagnosticsLinuxExtIaaS7.Test   Microsoft.OSTCExtensions.Test                         1.0.0.0
AzureEnhancedMonitorForLinux         Microsoft.OSTCExtensions                              2.0.0.2
AzureEnhancedMonitorForLinux         Microsoft.OSTCExtensions                              3.0.0.1
AzureEnhancedMonitorForLinux         Microsoft.OSTCExtensions                              3.0.0.5
AzureEnhancedMonitorForLinux         Microsoft.OSTCExtensions                              3.0.0.97
AzureEnhancedMonitorForLinux         Microsoft.OSTCExtensions                              3.0.0.98
AzureEnhancedMonitorForLinux         Microsoft.OSTCExtensions                              3.0.0.99
AzureEnhancedMonitorForLinux         Microsoft.OSTCExtensions                              3.0.1.0
DSC                                  Microsoft.Powershell                                  2.10.0.0
DSC                                  Microsoft.Powershell                                  2.13.2.0
DSC                                  Microsoft.Powershell                                  2.14.0.0
DSC                                  Microsoft.Powershell                                  2.15.0.0
DSC                                  Microsoft.Powershell                                  2.16.0.0
DSC                                  Microsoft.Powershell                                  2.17.0.0
DSC                                  Microsoft.Powershell                                  2.18.0.0
DSC                                  Microsoft.Powershell                                  2.19.0.0
DSC                                  Microsoft.Powershell                                  2.20.0.0
DSC                                  Microsoft.Powershell                                  2.21.0.0
DSC                                  Microsoft.Powershell                                  2.22.0.0
DSC                                  Microsoft.Powershell                                  2.23.0.0
DSC                                  Microsoft.Powershell                                  2.24.0.0
DSC                                  Microsoft.Powershell                                  2.25.0.0
DSC                                  Microsoft.Powershell                                  2.26.0.0
DSC                                  Microsoft.Powershell                                  2.26.1.0
DSC                                  Microsoft.Powershell                                  2.4.0.0
DSC                                  Microsoft.Powershell                                  2.5.0.0
DSC                                  Microsoft.Powershell                                  2.6.0.0
DSC                                  Microsoft.Powershell                                  2.7.0.0
DSC                                  Microsoft.Powershell                                  2.70.0.0
DSC                                  Microsoft.Powershell                                  2.71.0.0
DSC                                  Microsoft.Powershell                                  2.71.1.0
DSC                                  Microsoft.Powershell                                  2.72.0.0
DSC                                  Microsoft.Powershell                                  2.73.0.0
DSC                                  Microsoft.Powershell                                  2.74.0.0
DSC                                  Microsoft.Powershell                                  2.75.0.0
DSC                                  Microsoft.Powershell                                  2.76.0.0
DSC                                  Microsoft.Powershell                                  2.77.0.0
DSC                                  Microsoft.Powershell                                  2.78.0.0
DSC                                  Microsoft.Powershell                                  2.79.0.0
DSC                                  Microsoft.Powershell                                  2.8.0.0
DSC                                  Microsoft.Powershell                                  2.80.0.0
DSC                                  Microsoft.Powershell                                  2.80.0.2
DSC                                  Microsoft.Powershell                                  2.80.0.3
DSC                                  Microsoft.Powershell                                  2.80.1.0
DSC                                  Microsoft.Powershell                                  2.80.2.0
DSC                                  Microsoft.Powershell                                  2.80.3.0
DSC                                  Microsoft.Powershell                                  2.83.0.0
DSC                                  Microsoft.Powershell                                  2.83.1.0
DSC                                  Microsoft.Powershell                                  2.83.2.0
DSC                                  Microsoft.Powershell                                  2.9.1.0
DSC                                  Microsoft.Powershell.Test                             2.76.0.0
DSC                                  Microsoft.Powershell.Test                             2.76.1.0
DSC                                  Microsoft.Powershell.Test                             2.76.2.0
DSC                                  Microsoft.Powershell.Test                             2.76.3.0
DSC                                  Microsoft.Powershell.Test                             2.80.2.0
DSC                                  Microsoft.Powershell.Test                             2.80.3.0
DSC                                  Microsoft.Powershell.Test                             2.83.0.0
DSC                                  Microsoft.Powershell.Test                             2.83.1.0
DSC                                  Microsoft.Powershell.Test                             2.83.2.0
CustomScriptForLinux                 Microsoft.OSTCExtensions                              1.0
CustomScriptForLinux                 Microsoft.OSTCExtensions                              1.0.1
CustomScriptForLinux                 Microsoft.OSTCExtensions                              1.1
CustomScriptForLinux                 Microsoft.OSTCExtensions                              1.1.1
CustomScriptForLinux                 Microsoft.OSTCExtensions                              1.2.2.0
CustomScriptForLinux                 Microsoft.OSTCExtensions                              1.3.0.0
CustomScriptForLinux                 Microsoft.OSTCExtensions                              1.3.0.1
CustomScriptForLinux                 Microsoft.OSTCExtensions                              1.3.0.2
CustomScriptForLinux                 Microsoft.OSTCExtensions                              1.4.0.0
CustomScriptForLinux                 Microsoft.OSTCExtensions                              1.4.1.0
CustomScriptForLinux                 Microsoft.OSTCExtensions                              1.5.2.0
CustomScriptForLinux                 Microsoft.OSTCExtensions                              1.5.2.1
CustomScriptForLinux                 Microsoft.OSTCExtensions                              1.5.2.2
CustomScriptForLinux                 Microsoft.OSTCExtensions                              1.5.3
CustomScriptForLinux                 Microsoft.OSTCExtensions                              1.5.4
EvNullWindows                        Microsoft.OSTCExtensions.Testing                      1.0.0
DSC                                  Microsoft.Powershell.Test01                           1.0.0.0
DSCForLinux                          Microsoft.OSTCExtensions                              1.0.0.1
DSCForLinux                          Microsoft.OSTCExtensions                              2.70.0.30
DSCForLinux                          Microsoft.OSTCExtensions                              2.71.1.28
DSCForLinux                          Microsoft.OSTCExtensions                              3.0.0.4
LinuxOsUpdateExtension               Microsoft.SoftwareUpdateManagement                    1.0.0.0
LinuxOsUpdateExtension               Microsoft.SoftwareUpdateManagement                    1.0.1.0
LinuxOsUpdateExtension               Microsoft.SoftwareUpdateManagement                    1.0.2.0
LinuxOsUpdateExtension               Microsoft.SoftwareUpdateManagement                    1.0.5.0
LinuxDiagnostic                      Microsoft.OSTCExtensions                              2.0.9023
LinuxDiagnostic                      Microsoft.OSTCExtensions                              2.1.9023
LinuxDiagnostic                      Microsoft.OSTCExtensions                              2.2.9023
LinuxDiagnostic                      Microsoft.OSTCExtensions                              2.3.9023
LinuxDiagnostic                      Microsoft.OSTCExtensions                              2.3.9025
LinuxDiagnostic                      Microsoft.OSTCExtensions                              2.3.9027
LinuxDiagnostic                      Microsoft.OSTCExtensions                              2.3.9029
LinuxOsUpdateExtension               Microsoft.SoftwareUpdateManagement.Test               1.0.0.0
LinuxOsUpdateExtension               Microsoft.SoftwareUpdateManagement.Test               2.1.0.0
LinuxOsUpdateExtension               Microsoft.SoftwareUpdateManagement.Test               2.10.0.0
LinuxOsUpdateExtension               Microsoft.SoftwareUpdateManagement.Test               2.10.1.0
LinuxOsUpdateExtension               Microsoft.SoftwareUpdateManagement.Test               2.10.3.0
LinuxOsUpdateExtension               Microsoft.SoftwareUpdateManagement.Test               2.10.4.0
LinuxOsUpdateExtension               Microsoft.SoftwareUpdateManagement.Test               2.10.5.0
LinuxOsUpdateExtension               Microsoft.SoftwareUpdateManagement.Test               2.10.6.0
WindowsOsUpdateExtension             Microsoft.SoftwareUpdateManagement                    1.0.1.0
WindowsOsUpdateExtension             Microsoft.SoftwareUpdateManagement                    1.0.2.0
WindowsOsUpdateExtension             Microsoft.SoftwareUpdateManagement                    1.0.3.0
WindowsOsUpdateExtension             Microsoft.SoftwareUpdateManagement                    1.0.4.0
WindowsOsUpdateExtension             Microsoft.SoftwareUpdateManagement                    1.0.6.0
Null                                 Microsoft.OSTCExtensions                              1.0.0.0
Null                                 Microsoft.OSTCExtensions                              1.0.0.3
Null                                 Microsoft.OSTCExtensions                              1.0.1.0
Null                                 Microsoft.OSTCExtensions                              1.0.2.0
Null                                 Microsoft.OSTCExtensions                              1.0.3.0
Null                                 Microsoft.OSTCExtensions                              1.1.0.0
Null                                 Microsoft.OSTCExtensions                              1.2.0.0
Null                                 Microsoft.OSTCExtensions                              1.3.0.0
Null                                 Microsoft.OSTCExtensions                              2.0.0.0
Null                                 Microsoft.OSTCExtensions                              2.1.0.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                        1.2.10.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                        1.2.11.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                        1.2.12.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                        1.2.13.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                        1.2.14.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                        1.2.15.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                        1.2.16.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                        1.2.17.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                        1.2.18.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                        1.2.19.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                        1.2.20.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                        1.2.22.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                        1.2.24.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                        1.2.29.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                        1.2.30.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                        1.2.9.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                        2.0.10.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                        2.0.12.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                        2.0.13.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                        2.0.14.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                        2.0.15.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                        2.0.16.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                        2.0.17.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                        2.0.18.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                        2.0.19.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                        2.0.20.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                        2.0.23.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                        2.0.24.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                        2.0.25.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                        2.0.26.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                        2.0.27.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                        2.0.28.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                        2.0.29.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                        2.0.3.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                        2.0.30.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                        2.0.31.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                        2.0.32.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                        2.0.33.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                        2.0.34.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                        2.0.35.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                        2.0.38.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                        2.0.4.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                        2.0.41.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                        2.0.42.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                        2.0.45.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                        2.0.46.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                        2.0.47.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                        2.0.5.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                        2.0.52.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                        2.0.53.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                        2.0.54.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                        2.0.56.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                        2.0.58.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                        2.0.6.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                        2.0.63.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                        2.0.64.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                        2.0.65.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                        2.0.66.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                        2.0.67.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                        2.0.68.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                        2.0.69.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                        2.0.7.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                        2.0.71.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                        2.0.74.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                        2.0.75.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                        2.0.76.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                        2.0.77.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                        2.0.8.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                        2.0.9.0
WindowsOsUpdateExtension             Microsoft.SoftwareUpdateManagement.Test               2.0.0.0
WindowsOsUpdateExtension             Microsoft.SoftwareUpdateManagement.Test               2.1.0.0
WindowsOsUpdateExtension             Microsoft.SoftwareUpdateManagement.Test               2.11.3.0
WindowsOsUpdateExtension             Microsoft.SoftwareUpdateManagement.Test               2.11.4.0
WindowsOsUpdateExtension             Microsoft.SoftwareUpdateManagement.Test               2.11.5.0
WindowsOsUpdateExtension             Microsoft.SoftwareUpdateManagement.Test               2.11.6.0
WindowsOsUpdateExtension             Microsoft.SoftwareUpdateManagement.Test               2.11.7.0
WindowsOsUpdateExtension             Microsoft.SoftwareUpdateManagement.Test               2.2.0.0
WindowsOsUpdateExtension             Microsoft.SoftwareUpdateManagement.Test               2.5.0.0
WindowsOsUpdateExtension             Microsoft.SoftwareUpdateManagement.Test               2.7.0.0
WindowsOsUpdateExtension             Microsoft.SoftwareUpdateManagement.Test               2.9.0.0
SqlIaaSAgentLinuxTest                Microsoft.SqlServer.Management.Test                   1.0.2.0
OSPatchingForLinux                   Microsoft.OSTCExtensions                              1.0
OSPatchingForLinux                   Microsoft.OSTCExtensions                              1.0.1.1
OSPatchingForLinux                   Microsoft.OSTCExtensions                              2.0.0.0
OSPatchingForLinux                   Microsoft.OSTCExtensions                              2.0.0.1
OSPatchingForLinux                   Microsoft.OSTCExtensions                              2.0.0.2
OSPatchingForLinux                   Microsoft.OSTCExtensions                              2.0.0.5
OSPatchingForLinux                   Microsoft.OSTCExtensions                              2.1.0.0
OSPatchingForLinux                   Microsoft.OSTCExtensions                              2.2.0.0
OSPatchingForLinux                   Microsoft.OSTCExtensions                              2.3.0.1
SqlIaaSAgentLinux                    Microsoft.SqlServer.Management                        1.0.0.0
SqlIaaSAgentLinux                    Microsoft.SqlServer.Management                        1.0.2.0
SqlIaaSAgentLinux                    Microsoft.SqlServer.Management                        1.0.6.1
SqlIaaSAgentTest                     Microsoft.SqlServer.Management.Test                   2.0.42.0
WinOsUpdateExtension                 Microsoft.SoftwareUpdateManagement.Test               1.0.0.0
WinOsUpdateExtension                 Microsoft.SoftwareUpdateManagement.Test               2.0.0.0
WinOsUpdateExtension                 Microsoft.SoftwareUpdateManagement.Test               2.1.0.0
WinOsUpdateExtension                 Microsoft.SoftwareUpdateManagement.Test               2.2.0.0
WinOsUpdateExtension                 Microsoft.SoftwareUpdateManagement.Test               2.3.0.0
MSEnterpriseApplication              Microsoft.SystemCenter                                1.0.5.0
RDMAUpdateForLinux                   Microsoft.OSTCExtensions                              0.1.0.9
VMAccessForLinux                     Microsoft.OSTCExtensions                              1.0
VMAccessForLinux                     Microsoft.OSTCExtensions                              1.1
VMAccessForLinux                     Microsoft.OSTCExtensions                              1.2
VMAccessForLinux                     Microsoft.OSTCExtensions                              1.3.0.1
VMAccessForLinux                     Microsoft.OSTCExtensions                              1.4.0.0
VMAccessForLinux                     Microsoft.OSTCExtensions                              1.4.1.0
VMAccessForLinux                     Microsoft.OSTCExtensions                              1.4.2.0
VMAccessForLinux                     Microsoft.OSTCExtensions                              1.4.3.0
VMAccessForLinux                     Microsoft.OSTCExtensions                              1.4.4.0
VMAccessForLinux                     Microsoft.OSTCExtensions                              1.4.5.0
VMAccessForLinux                     Microsoft.OSTCExtensions                              1.4.6.0
VMAccessForLinux                     Microsoft.OSTCExtensions                              1.4.7.0
VMAccessForLinux                     Microsoft.OSTCExtensions                              1.4.7.1
VMAccessForLinux                     Microsoft.OSTCExtensions                              1.5.1
VMAccessForLinux                     Microsoft.OSTCExtensions                              1.5.10
VMAccessForLinux                     Microsoft.OSTCExtensions                              1.5.11
VMAccessForLinux                     Microsoft.OSTCExtensions                              1.5.2
VMAccessForLinux                     Microsoft.OSTCExtensions                              1.5.3
VMAccessForLinux                     Microsoft.OSTCExtensions                              1.5.4
VMAccessForLinux                     Microsoft.OSTCExtensions                              1.5.6
VMAccessForLinux                     Microsoft.OSTCExtensions                              1.5.8
TestExtensionShKott                  Microsoft.Test.Azure.Workloads                        1.0.0.1
VSETWTraceListenerService            Microsoft.VisualStudio.Azure.ETWTraceListenerService  0.1.0.0
VSETWTraceListenerService            Microsoft.VisualStudio.Azure.ETWTraceListenerService  0.1.0.1
VSETWTraceListenerService            Microsoft.VisualStudio.Azure.ETWTraceListenerService  0.2.0.0
VSETWTraceListenerService            Microsoft.VisualStudio.Azure.ETWTraceListenerService  0.3.0.0
VSETWTraceListenerService            Microsoft.VisualStudio.Azure.ETWTraceListenerService  0.4.0.0
VSETWTraceListenerService            Microsoft.VisualStudio.Azure.ETWTraceListenerService  0.5.0.0
VSETWTraceListenerService            Microsoft.VisualStudio.Azure.ETWTraceListenerService  0.6.0.0
VSETWTraceListenerService            Microsoft.VisualStudio.Azure.ETWTraceListenerService  0.7.0.0
VSETWTraceListenerService            Microsoft.VisualStudio.Azure.ETWTraceListenerService  0.7.1.0
VSETWTraceListenerService            Microsoft.VisualStudio.Azure.ETWTraceListenerService  0.7.2.0
VSETWTraceListenerService            Microsoft.VisualStudio.Azure.ETWTraceListenerService  0.7.3.0
VSETWTraceListenerService            Microsoft.VisualStudio.Azure.ETWTraceListenerService  0.8.0.0
VSETWTraceListenerService            Microsoft.VisualStudio.Azure.ETWTraceListenerService  1.0.0.0
TestSqlIaaSAgent                     Microsoft.TestSqlServer.Edp                           1.4.0.0
TestSqlIaaSAgent                     Microsoft.TestSqlServer.Edp                           2.0.0.18
VMBackupForLinuxExtension            Microsoft.OSTCExtensions                              0.1.0.993
VS14CTPDebugger                      Microsoft.VisualStudio.Azure.RemoteDebug              1.0.0.0
VS14CTPDebugger                      Microsoft.VisualStudio.Azure.RemoteDebug              1.0.0.1
VS14CTPDebugger                      Microsoft.VisualStudio.Azure.RemoteDebug              1.0.0.3
VS14CTPDebugger                      Microsoft.VisualStudio.Azure.RemoteDebug              1.0.0.5
VS14CTPDebugger                      Microsoft.VisualStudio.Azure.RemoteDebug              1.0.0.6
TestSqlIaaSAgentLinux                Microsoft.TestSqlServer.Edp                           1.0.16
VS2012Debugger                       Microsoft.VisualStudio.Azure.RemoteDebug              1.0.0.0
VS2012Debugger                       Microsoft.VisualStudio.Azure.RemoteDebug              1.0.0.1
VS2012Debugger                       Microsoft.VisualStudio.Azure.RemoteDebug              1.0.0.2
ServiceProfilerAgent                 Microsoft.VisualStudio.ServiceProfiler                0.1.0.24
ServiceProfilerAgent                 Microsoft.VisualStudio.ServiceProfiler                0.1.0.25
TeamServicesAgent                    Microsoft.VisualStudio.Services                       1.20.0.0
TeamServicesAgent                    Microsoft.VisualStudio.Services                       1.23.0.0
TeamServicesAgent                    Microsoft.VisualStudio.Services                       1.26.0.3
TeamServicesAgent                    Microsoft.VisualStudio.Services                       1.26.0.4
TeamServicesAgent                    Microsoft.VisualStudio.Services                       1.26.0.7
TeamServicesAgent                    Microsoft.VisualStudio.Services                       1.26.0.8
TeamServicesAgent                    Microsoft.VisualStudio.Services                       1.26.0.9
TeamServicesAgent                    Microsoft.VisualStudio.Services                       1.27.0.0
TeamServicesAgent                    Microsoft.VisualStudio.Services                       1.27.0.1
TeamServicesAgent                    Microsoft.VisualStudio.Services                       1.27.0.2
WebDeployForVSDevTest                Microsoft.VisualStudio.WindowsAzure.DevTest           1.0.0.5
WebDeployForVSDevTest                Microsoft.VisualStudio.WindowsAzure.DevTest           1.0.0.6
VS2013Debugger                       Microsoft.VisualStudio.Azure.RemoteDebug              1.0.0.0
VS2013Debugger                       Microsoft.VisualStudio.Azure.RemoteDebug              1.0.0.1
VS2013Debugger                       Microsoft.VisualStudio.Azure.RemoteDebug              1.0.0.2
TeamServicesAgentLinux               Microsoft.VisualStudio.Services                       1.17.0.0
TeamServicesAgentLinux               Microsoft.VisualStudio.Services                       1.18.0.0
TeamServicesAgentLinux               Microsoft.VisualStudio.Services                       1.19.0.0
TeamServicesAgentLinux               Microsoft.VisualStudio.Services                       1.20.0.0
TeamServicesAgentLinux               Microsoft.VisualStudio.Services                       1.20.0.1
TeamServicesAgentLinux               Microsoft.VisualStudio.Services                       1.20.0.2
TeamServicesAgentLinux               Microsoft.VisualStudio.Services                       1.21.0.0
TeamServicesAgentLinux               Microsoft.VisualStudio.Services                       1.21.0.1
TeamServicesAgentLinux               Microsoft.VisualStudio.Services                       1.21.0.2
TeamServicesAgentLinux               Microsoft.VisualStudio.Services                       1.21.0.3
RemoteDebugVS14CTP                   Microsoft.VisualStudio.WindowsAzure.RemoteDebug       1.0.0.0
RemoteDebugVS14CTP                   Microsoft.VisualStudio.WindowsAzure.RemoteDebug       1.0.0.1
RemoteDebugVS14CTP                   Microsoft.VisualStudio.WindowsAzure.RemoteDebug       1.0.0.2
VS2015Debugger                       Microsoft.VisualStudio.Azure.RemoteDebug              2.0.0.0
RemoteDebugVS2012                    Microsoft.VisualStudio.WindowsAzure.RemoteDebug       1.0.0.2
VSRemoteDebugger                     Microsoft.VisualStudio.Azure.RemoteDebug              1.1.1.0
VSRemoteDebugger                     Microsoft.VisualStudio.Azure.RemoteDebug              1.1.2.0
VSRemoteDebugger                     Microsoft.VisualStudio.Azure.RemoteDebug              1.1.3.0
VSRemoteDebugger                     Microsoft.VisualStudio.Azure.RemoteDebug              1.1.4.0
AzureRemoteAppTestAgentV2            Microsoft.Windows.AzureRemoteApp.Test                 1.0
RemoteDebugVS2013                    Microsoft.VisualStudio.WindowsAzure.RemoteDebug       1.0.0.2
AzureLogCollector                    Microsoft.WindowsAzure.Compute                        1.0.0.7
AzureLogCollector                    Microsoft.WindowsAzure.Compute                        1.0.0.8
AzureLogCollector                    Microsoft.WindowsAzure.Compute                        1.0.0.9
newrelic-infra                       NewRelic.Infrastructure.Extensions                    1.0.1
OctopusDeployWindowsTentacle         OctopusDeploy.Tentacle                                2.0.104
OctopusDeployWindowsTentacle         OctopusDeploy.Tentacle                                2.0.108
OctopusDeployWindowsTentacle         OctopusDeploy.Tentacle                                2.0.113
OctopusDeployWindowsTentacle         OctopusDeploy.Tentacle                                2.0.135
OctopusDeployWindowsTentacle         OctopusDeploy.Tentacle                                2.0.156
OctopusDeployWindowsTentacle         OctopusDeploy.Tentacle                                2.0.164
OctopusDeployWindowsTentacle         OctopusDeploy.Tentacle                                2.0.204
OctopusDeployWindowsTentacle         OctopusDeploy.Tentacle                                2.0.207
PuppetAgent                          puppet                                                1.4.2
PuppetAgent                          puppet                                                1.5.2
PuppetEnterpriseAgent                PuppetLabs                                            2015.2.3
PuppetEnterpriseAgent                PuppetLabs                                            2015.3.3
PuppetEnterpriseAgent                PuppetLabs                                            2016.1.2
PuppetEnterpriseAgent                PuppetLabs                                            3.2.3
PuppetEnterpriseAgent                PuppetLabs                                            3.7.2
PuppetEnterpriseAgent                PuppetLabs                                            3.8.4
LinuxAgent.AzureSecurityCenter       Qualys                                                1.0.0.13
LinuxAgent.AzureSecurityCenter       Qualys                                                1.0.0.14
LinuxAgent.AzureSecurityCenter       Qualys                                                1.0.0.15
LinuxAgent.AzureSecurityCenter       Qualys                                                1.0.0.16
LinuxAgent.AzureSecurityCenter       Qualys                                                1.0.0.17
LinuxAgent.AzureSecurityCenter       Qualys                                                1.0.0.2
LinuxAgent.AzureSecurityCenter       Qualys                                                1.0.0.3
QualysAgentGL                        Qualys.LinuxAgent.GrayLabel                           1.0.0.2
QualysAgentGL                        Qualys.WindowsAgent.GrayLabel                         1.0.0.2
QualysAgent                          Qualys                                                0.0.0.9
QualysAgent                          Qualys                                                1.6.4.10
QualysAgent                          Qualys                                                1.6.4.11
QualysAgent                          Qualys                                                1.6.4.9
QualysAgent                          Qualys                                                3.1.3.34
QualysAgentLinux                     Qualys                                                1.5.0.72
QualysAgentLinux                     Qualys                                                1.5.0.73
QualysAgentLinux                     Qualys                                                1.5.0.82
QualysAgentLinux                     Qualys                                                1.6.0.1
QualysAgentLinux                     Qualys                                                1.6.0.100
QualysAgentLinux                     Qualys                                                1.6.0.101
QualysAgentLinux                     Qualys                                                1.6.0.105
QualysAgentLinux                     Qualys                                                1.6.0.3
QualysAgentLinux                     Qualys                                                1.6.0.90
QualysAgentLinux                     Qualys                                                1.6.0.91
QualysAgentLinux                     Qualys                                                1.6.0.93
WindowsAgent.AzureSecurityCenter     Qualys                                                1.0.0.10
WindowsAgent.AzureSecurityCenter     Qualys                                                1.0.0.15
WindowsAgent.AzureSecurityCenter     Qualys                                                1.0.0.16
WindowsAgent.AzureSecurityCenter     Qualys                                                1.0.0.18
WindowsAgent.AzureSecurityCenter     Qualys                                                1.0.0.5
WindowsAgent.AzureSecurityCenter     Qualys                                                1.0.0.9
InsightAgentLinux                    Rapid7.InsightPlatform                                2.0.0.5
InsightAgentLinux                    Rapid7.InsightPlatform                                2.0.0.6
InsightAgentLinux                    Rapid7.InsightPlatform                                2.0.0.7
InsightAgentWindows                  Rapid7.InsightPlatform                                2.0.0.5
InsightAgentWindows                  Rapid7.InsightPlatform                                2.0.0.6
InsightAgentWindows                  Rapid7.InsightPlatform                                2.0.0.7
LinuxExtension                       SentinelOne.LinuxExtension                            1.0.0
LinuxExtension                       SentinelOne.LinuxExtension                            1.0.2
LinuxExtension                       SentinelOne.LinuxExtension                            1.0.4
LinuxExtension                       SentinelOne.LinuxExtension                            1.0.5
WindowsExtension                     SentinelOne.WindowsExtension.Test2                    1.2.0
WindowsExtension                     SentinelOne.WindowsExtension.Test2                    1.4.4
WindowsExtension                     SentinelOne.WindowsExtension                          1.0.9
WindowsExtension                     SentinelOne.WindowsExtension                          1.1.0
WindowsExtension                     SentinelOne.WindowsExtension                          1.2.0
WindowsExtension                     SentinelOne.WindowsExtension                          1.4.1
WindowsExtension                     SentinelOne.WindowsExtension.Test                     1.2.1
WindowsExtension                     SentinelOne.WindowsExtension.Test                     1.3.1
WindowsExtension                     SentinelOne.WindowsExtension.Test                     1.4.4
WindowsExtension                     SentinelOne.WindowsExtension.Test                     1.4.5
Site24x7ApmInsightExtn               Site24x7                                              1.9.0.0
Site24x7LinuxServerExtn              Site24x7                                              1.5.0.0
Site24x7LinuxServerExtn              Site24x7                                              1.6.0.0
